browser_codename,browser_name,browser_version,condition,congruence,correct,counterbalance,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,prime,queryParams_batchId,queryParams_jatosWorkerId,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,soa_condition,system_os,target,time_mask1,time_mask2,time_prime
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,goose,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,GOOSE,224967,225051,225002
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,grape,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,LLAMA,227685,227767,227719
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,cobra,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,TWIG,230401,230470,230436
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,cave,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CAVE,233102,233190,233152
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,gate,-1,1,2013,1175,1920,30,1200,30,0,25,1920,short,MacIntel,GATE,235821,235918,235868
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,fern,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,PETAL,238525,238618,238568
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,cable,-1,1,2007,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CABLE,241251,241334,241285
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,frog,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,FROG,243954,244050,244004
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,kiosk,-1,1,2012,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SOFA,246667,246735,246700
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,patio,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SPOON,249351,249436,249400
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,hawk,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,HAWK,252068,252151,252101
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,rail,-1,1,2013,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SQUID,254784,254867,254819
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,wharf,-1,1,2018,1175,1920,30,1200,30,0,25,1920,short,MacIntel,RAZOR,257485,257568,257533
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,rake,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,HUSKY,260202,260301,260251
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,water,-1,1,2012,1175,1920,30,1200,30,0,25,1920,short,MacIntel,MEDAL,262935,263018,262984
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,puppy,-1,1,2011,1175,1920,30,1200,30,0,25,1920,short,MacIntel,PUPPY,265651,265718,265685
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,silo,-1,1,2012,1175,1920,30,1200,30,0,25,1920,short,MacIntel,PLAZA,268334,268418,268368
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,peach,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SHED,271035,271118,271073
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,seed,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SEED,273753,273850,273801
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,grass,-1,1,2009,1175,1920,30,1200,30,0,25,1920,short,MacIntel,GRASS,276467,276551,276501
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,spade,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SHELF,279168,279249,279204
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,spear,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,MOTH,281869,281952,281917
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,camel,-1,1,2013,1175,1920,30,1200,30,0,25,1920,short,MacIntel,BENCH,284583,284652,284617
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,daisy,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,DAISY,287267,287350,287302
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,rope,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,ROPE,289968,290051,290005
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,tank,-1,1,2010,1175,1920,30,1200,30,0,25,1920,short,MacIntel,TANK,292686,292769,292733
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,tower,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,TOWER,295385,295467,295419
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,ruler,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,PANSY,298084,298155,298119
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,doll,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,DOLL,300784,300866,300819
Mozilla,Netscape,5.0 (Macintosh),Nat_Nat_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,finch,-1,1,2012,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SLOTH,303484,303551,303517
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,berry,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,OTTER,306168,306253,306217
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,worm,-1,1,2012,1175,1920,30,1200,30,0,25,1920,short,MacIntel,WORM,308869,308950,308902
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,bike,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,BIKE,311569,311651,311617
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,soil,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SOIL,314268,314351,314302
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,lime,-1,1,2009,1175,1920,30,1200,30,0,25,1920,short,MacIntel,GULLY,316968,317050,317003
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,creek,-1,1,2017,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CREEK,319668,319737,319703
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,arena,-1,1,2015,1175,1920,30,1200,30,0,25,1920,short,MacIntel,VINE,322368,322450,322401
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,sword,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,SWORD,325070,325156,325119
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,ladle,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CAFÉ,327784,327867,327818
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,whale,-1,1,2012,1175,1920,30,1200,30,0,25,1920,short,MacIntel,WHALE,330484,330551,330518
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,corn,-1,1,2016,1175,1920,30,1200,30,0,25,1920,short,MacIntel,CORN,333168,333269,333233
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,B,31-09-22,31-09-22,11:29:14,0,0,0,0,0,765,3.6.1,drug,-1,1,2014,1175,1920,30,1200,30,0,25,1920,short,MacIntel,DRUG,335901,335984,335950
